dataset,pool_label,pool_size,query_id,ranker,n_candidates,n_scored,coverage_fraction,n_pairs,eligible_pairs,pairwise_eligibility_fraction,native_ties,tie_abstention_fraction_of_eligible,missing_abstention_fraction,vote_margin_threshold,nontied_eligible_pairs,retained_votes,vote_margin_abstention_fraction_of_nontied,final_retained_vote_fraction_of_all_pairs
scidocs,task1_larger,50,129397ed6557da93db5ba18cf112ee7b0a7927d8,minilm,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.2669735147920446,630,310,0.5079365079365079,0.2530612244897959
scidocs,task1_larger,50,1a66df57f88e689438d505474eff73e3a9180c5b,bm25,50,38,0.76,1225,703,0.5738775510204082,0,0.0,0.42612244897959184,0.004057446256814376,703,690,0.01849217638691323,0.563265306122449
scidocs,task1_larger,50,1a66df57f88e689438d505474eff73e3a9180c5b,tfidf,50,37,0.74,1225,666,0.5436734693877551,0,0.0,0.4563265306122449,0.31006503110420053,666,170,0.7447447447447447,0.13877551020408163
scidocs,task1_larger,50,1a66df57f88e689438d505474eff73e3a9180c5b,minilm,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.2669735147920446,253,98,0.6126482213438735,0.08
scidocs,task1_larger,50,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,bm25,50,38,0.76,1225,703,0.5738775510204082,0,0.0,0.42612244897959184,0.004057446256814376,703,692,0.015647226173541962,0.5648979591836735
scidocs,task1_larger,50,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,tfidf,50,37,0.74,1225,666,0.5436734693877551,0,0.0,0.4563265306122449,0.31006503110420053,666,189,0.7162162162162162,0.15428571428571428
scidocs,task1_larger,50,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,minilm,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.2669735147920446,351,102,0.7094017094017094,0.08326530612244898
scidocs,task1_larger,50,7707c7aac35a4d206eb061305256452051ae4dcf,bm25,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.004057446256814376,741,738,0.004048582995951417,0.6024489795918367
scidocs,task1_larger,50,7707c7aac35a4d206eb061305256452051ae4dcf,tfidf,50,45,0.9,1225,990,0.8081632653061225,0,0.0,0.19183673469387755,0.31006503110420053,990,355,0.6414141414141414,0.2897959183673469
scidocs,task1_larger,50,7707c7aac35a4d206eb061305256452051ae4dcf,minilm,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.2669735147920446,231,134,0.4199134199134199,0.10938775510204081
scidocs,task1_larger,50,23386571ed332e4a465c0a6fa899f310caa217c8,bm25,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.004057446256814376,630,623,0.011111111111111112,0.5085714285714286
scidocs,task1_larger,50,23386571ed332e4a465c0a6fa899f310caa217c8,tfidf,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.31006503110420053,630,219,0.6523809523809524,0.17877551020408164
scidocs,task1_larger,50,23386571ed332e4a465c0a6fa899f310caa217c8,minilm,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.2669735147920446,276,89,0.677536231884058,0.07265306122448979
scidocs,task1_larger,50,e7ec9e900556d9d9e47b274911ad304bcf198256,bm25,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.004057446256814376,780,767,0.016666666666666666,0.6261224489795918
scidocs,task1_larger,50,e7ec9e900556d9d9e47b274911ad304bcf198256,tfidf,50,42,0.84,1225,861,0.7028571428571428,0,0.0,0.29714285714285715,0.31006503110420053,861,230,0.7328687572590011,0.18775510204081633
scidocs,task1_larger,50,e7ec9e900556d9d9e47b274911ad304bcf198256,minilm,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.2669735147920446,561,161,0.7130124777183601,0.13142857142857142
scidocs,task1_larger,50,ca464085b3da330f2ea895543a78c446a3af1bb6,bm25,50,43,0.86,1225,903,0.7371428571428571,0,0.0,0.26285714285714284,0.004057446256814376,903,890,0.014396456256921373,0.726530612244898
scidocs,task1_larger,50,ca464085b3da330f2ea895543a78c446a3af1bb6,tfidf,50,43,0.86,1225,903,0.7371428571428571,0,0.0,0.26285714285714284,0.31006503110420053,903,236,0.7386489479512736,0.1926530612244898
scidocs,task1_larger,50,ca464085b3da330f2ea895543a78c446a3af1bb6,minilm,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.2669735147920446,171,89,0.47953216374269003,0.07265306122448979
scidocs,task1_larger,50,f09db8a42d713774483f023b31e0ee96361823f4,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.004057446256814376,496,494,0.004032258064516129,0.403265306122449
scidocs,task1_larger,50,f09db8a42d713774483f023b31e0ee96361823f4,tfidf,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.31006503110420053,741,153,0.7935222672064778,0.12489795918367347
scidocs,task1_larger,50,f09db8a42d713774483f023b31e0ee96361823f4,minilm,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.2669735147920446,351,188,0.46438746438746437,0.15346938775510205
scidocs,task1_larger,50,958ebc7e24012b419316489515f2c2f908773bd5,bm25,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.004057446256814376,595,589,0.010084033613445379,0.48081632653061224
scidocs,task1_larger,50,958ebc7e24012b419316489515f2c2f908773bd5,tfidf,50,38,0.76,1225,703,0.5738775510204082,0,0.0,0.42612244897959184,0.31006503110420053,703,266,0.6216216216216216,0.21714285714285714
scidocs,task1_larger,50,958ebc7e24012b419316489515f2c2f908773bd5,minilm,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.2669735147920446,276,106,0.6159420289855072,0.08653061224489796
scidocs,task1_larger,50,73d54af530d22599cc76b9785ae0a663cc694df2,bm25,50,45,0.9,1225,990,0.8081632653061225,0,0.0,0.19183673469387755,0.004057446256814376,990,982,0.00808080808080808,0.8016326530612244
scidocs,task1_larger,50,73d54af530d22599cc76b9785ae0a663cc694df2,tfidf,50,45,0.9,1225,990,0.8081632653061225,0,0.0,0.19183673469387755,0.31006503110420053,990,404,0.591919191919192,0.32979591836734695
scidocs,task1_larger,50,73d54af530d22599cc76b9785ae0a663cc694df2,minilm,50,25,0.5,1225,300,0.24489795918367346,0,0.0,0.7551020408163265,0.2669735147920446,300,176,0.41333333333333333,0.1436734693877551
scidocs,task1_larger,50,de77514c78432a0b17cf30baa024434173908f89,bm25,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.004057446256814376,630,616,0.022222222222222223,0.5028571428571429
scidocs,task1_larger,50,de77514c78432a0b17cf30baa024434173908f89,tfidf,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.31006503110420053,630,139,0.7793650793650794,0.11346938775510204
scidocs,task1_larger,50,de77514c78432a0b17cf30baa024434173908f89,minilm,50,29,0.58,1225,406,0.3314285714285714,0,0.0,0.6685714285714286,0.2669735147920446,406,74,0.8177339901477833,0.060408163265306125
scidocs,task1_larger,50,7c88a0f765ce3c9025345cf133251cb947fe6ee5,bm25,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.004057446256814376,741,734,0.009446693657219974,0.5991836734693877
scidocs,task1_larger,50,7c88a0f765ce3c9025345cf133251cb947fe6ee5,tfidf,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.31006503110420053,780,174,0.7769230769230769,0.14204081632653062
scidocs,task1_larger,50,7c88a0f765ce3c9025345cf133251cb947fe6ee5,minilm,50,30,0.6,1225,435,0.3551020408163265,0,0.0,0.6448979591836734,0.2669735147920446,435,197,0.5471264367816092,0.16081632653061226
scidocs,task1_larger,50,a9d7e7e918a68d1b95c6c6b29f7fabbbe01010f7,bm25,50,38,0.76,1225,703,0.5738775510204082,0,0.0,0.42612244897959184,0.004057446256814376,703,689,0.01991465149359886,0.5624489795918367
scidocs,task1_larger,50,a9d7e7e918a68d1b95c6c6b29f7fabbbe01010f7,tfidf,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.31006503110420053,780,142,0.8179487179487179,0.11591836734693878
scidocs,task1_larger,50,a9d7e7e918a68d1b95c6c6b29f7fabbbe01010f7,minilm,50,22,0.44,1225,231,0.18857142857142858,0,0.0,0.8114285714285714,0.2669735147920446,231,127,0.45021645021645024,0.1036734693877551
scidocs,task1_larger,50,0bfa2ab02f3c9a9fe06fcebf34bd8f371e206512,bm25,50,30,0.6,1225,435,0.3551020408163265,0,0.0,0.6448979591836734,0.004057446256814376,435,433,0.004597701149425287,0.35346938775510206
scidocs,task1_larger,50,0bfa2ab02f3c9a9fe06fcebf34bd8f371e206512,tfidf,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.31006503110420053,780,261,0.6653846153846154,0.21306122448979592
scidocs,task1_larger,50,0bfa2ab02f3c9a9fe06fcebf34bd8f371e206512,minilm,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.2669735147920446,561,172,0.6934046345811051,0.1404081632653061
scidocs,task1_larger,50,5e1b80b4774582b948c6dcd656daaba6724ffc2d,bm25,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.004057446256814376,741,733,0.010796221322537112,0.5983673469387755
scidocs,task1_larger,50,5e1b80b4774582b948c6dcd656daaba6724ffc2d,tfidf,50,37,0.74,1225,666,0.5436734693877551,0,0.0,0.4563265306122449,0.31006503110420053,666,151,0.7732732732732732,0.12326530612244897
scidocs,task1_larger,50,5e1b80b4774582b948c6dcd656daaba6724ffc2d,minilm,50,16,0.32,1225,120,0.09795918367346938,0,0.0,0.9020408163265307,0.2669735147920446,120,64,0.4666666666666667,0.052244897959183675
scidocs,task1_larger,50,382bbb79d7ffda63395db3d9b4ebce55d0b2f038,bm25,50,41,0.82,1225,820,0.6693877551020408,0,0.0,0.3306122448979592,0.004057446256814376,820,801,0.023170731707317073,0.6538775510204081
scidocs,task1_larger,50,382bbb79d7ffda63395db3d9b4ebce55d0b2f038,tfidf,50,41,0.82,1225,820,0.6693877551020408,0,0.0,0.3306122448979592,0.31006503110420053,820,222,0.7292682926829268,0.18122448979591838
scidocs,task1_larger,50,382bbb79d7ffda63395db3d9b4ebce55d0b2f038,minilm,50,14,0.28,1225,91,0.07428571428571429,0,0.0,0.9257142857142857,0.2669735147920446,91,49,0.46153846153846156,0.04
scidocs,task1_larger,50,f7bdc97a6b4c5d65c145479ae74b3a244121ae89,bm25,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.004057446256814376,630,621,0.014285714285714285,0.506938775510204
scidocs,task1_larger,50,f7bdc97a6b4c5d65c145479ae74b3a244121ae89,tfidf,50,41,0.82,1225,820,0.6693877551020408,0,0.0,0.3306122448979592,0.31006503110420053,820,291,0.6451219512195122,0.23755102040816325
scidocs,task1_larger,50,f7bdc97a6b4c5d65c145479ae74b3a244121ae89,minilm,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.2669735147920446,561,264,0.5294117647058824,0.21551020408163266
scidocs,task1_larger,50,e659e72b7962c9ad586a2d35a7099550102fb054,bm25,50,44,0.88,1225,946,0.7722448979591837,0,0.0,0.22775510204081634,0.004057446256814376,946,939,0.007399577167019027,0.7665306122448979
scidocs,task1_larger,50,e659e72b7962c9ad586a2d35a7099550102fb054,tfidf,50,37,0.74,1225,666,0.5436734693877551,0,0.0,0.4563265306122449,0.31006503110420053,666,181,0.7282282282282282,0.14775510204081632
scidocs,task1_larger,50,e659e72b7962c9ad586a2d35a7099550102fb054,minilm,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.2669735147920446,595,329,0.4470588235294118,0.26857142857142857
scidocs,task1_larger,50,3136f52540fb7925998eff94e9c016d2e1a6fe12,bm25,50,41,0.82,1225,820,0.6693877551020408,0,0.0,0.3306122448979592,0.004057446256814376,820,809,0.013414634146341463,0.6604081632653062
scidocs,task1_larger,50,3136f52540fb7925998eff94e9c016d2e1a6fe12,tfidf,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.31006503110420053,780,168,0.7846153846153846,0.13714285714285715
scidocs,task1_larger,50,3136f52540fb7925998eff94e9c016d2e1a6fe12,minilm,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.2669735147920446,171,84,0.5087719298245614,0.06857142857142857
scidocs,task1_larger,50,0bf046038a555bc848030a28530f9836e5611b96,bm25,50,42,0.84,1225,861,0.7028571428571428,0,0.0,0.29714285714285715,0.004057446256814376,861,843,0.020905923344947737,0.6881632653061225
scidocs,task1_larger,50,0bf046038a555bc848030a28530f9836e5611b96,tfidf,50,43,0.86,1225,903,0.7371428571428571,0,0.0,0.26285714285714284,0.31006503110420053,903,280,0.689922480620155,0.22857142857142856
scidocs,task1_larger,50,0bf046038a555bc848030a28530f9836e5611b96,minilm,50,27,0.54,1225,351,0.28653061224489795,0,0.0,0.713469387755102,0.2669735147920446,351,177,0.49572649572649574,0.14448979591836736
scidocs,task1_larger,50,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,bm25,50,41,0.82,1225,820,0.6693877551020408,0,0.0,0.3306122448979592,0.004057446256814376,820,805,0.018292682926829267,0.6571428571428571
scidocs,task1_larger,50,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,tfidf,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.31006503110420053,741,118,0.8407557354925776,0.0963265306122449
scidocs,task1_larger,50,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,minilm,50,20,0.4,1225,190,0.15510204081632653,0,0.0,0.8448979591836735,0.2669735147920446,190,116,0.3894736842105263,0.0946938775510204
scidocs,task1_larger,50,232427099d4a8acf1dc29efc852f09c5964e6165,bm25,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.004057446256814376,528,522,0.011363636363636364,0.42612244897959184
scidocs,task1_larger,50,232427099d4a8acf1dc29efc852f09c5964e6165,tfidf,50,34,0.68,1225,561,0.4579591836734694,0,0.0,0.5420408163265306,0.31006503110420053,561,238,0.5757575757575758,0.19428571428571428
scidocs,task1_larger,50,232427099d4a8acf1dc29efc852f09c5964e6165,minilm,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.2669735147920446,253,135,0.466403162055336,0.11020408163265306
scidocs,task1_larger,50,100636ca50edf63d4336bb071f3e172cb0ebccaa,bm25,50,38,0.76,1225,703,0.5738775510204082,0,0.0,0.42612244897959184,0.004057446256814376,703,688,0.021337126600284494,0.5616326530612245
scidocs,task1_larger,50,100636ca50edf63d4336bb071f3e172cb0ebccaa,tfidf,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.31006503110420053,780,285,0.6346153846153846,0.23265306122448978
scidocs,task1_larger,50,100636ca50edf63d4336bb071f3e172cb0ebccaa,minilm,50,19,0.38,1225,171,0.13959183673469389,0,0.0,0.8604081632653061,0.2669735147920446,171,88,0.4853801169590643,0.07183673469387755
scidocs,task1_larger,50,7a373793804ea9813d64641919e14841f927c38f,bm25,50,37,0.74,1225,666,0.5436734693877551,0,0.0,0.4563265306122449,0.004057446256814376,666,659,0.010510510510510511,0.5379591836734694
scidocs,task1_larger,50,7a373793804ea9813d64641919e14841f927c38f,tfidf,50,41,0.82,1225,820,0.6693877551020408,0,0.0,0.3306122448979592,0.31006503110420053,820,278,0.6609756097560976,0.22693877551020408
scidocs,task1_larger,50,7a373793804ea9813d64641919e14841f927c38f,minilm,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.2669735147920446,465,223,0.5204301075268817,0.1820408163265306
scidocs,task1_larger,50,e788f08148b4b06f4e537b27b51338f1c88ccea8,bm25,50,34,0.68,1225,561,0.4579591836734694,1,0.0017825311942959,0.5420408163265306,0.004057446256814376,560,550,0.017857142857142856,0.4489795918367347
scidocs,task1_larger,50,e788f08148b4b06f4e537b27b51338f1c88ccea8,tfidf,50,38,0.76,1225,703,0.5738775510204082,0,0.0,0.42612244897959184,0.31006503110420053,703,191,0.7283072546230441,0.15591836734693879
scidocs,task1_larger,50,e788f08148b4b06f4e537b27b51338f1c88ccea8,minilm,50,23,0.46,1225,253,0.20653061224489797,0,0.0,0.793469387755102,0.2669735147920446,253,98,0.6126482213438735,0.08
scidocs,task1_larger,50,8fad88b5678bfecab78d0d6389f649ccfb310d22,bm25,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.004057446256814376,595,588,0.011764705882352941,0.48
scidocs,task1_larger,50,8fad88b5678bfecab78d0d6389f649ccfb310d22,tfidf,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.31006503110420053,528,119,0.7746212121212122,0.09714285714285714
scidocs,task1_larger,50,8fad88b5678bfecab78d0d6389f649ccfb310d22,minilm,50,29,0.58,1225,406,0.3314285714285714,0,0.0,0.6685714285714286,0.2669735147920446,406,177,0.5640394088669951,0.14448979591836736
scidocs,task1_larger,50,e48e9cf407af2694ecfefd441c2c28faffdf0835,bm25,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.004057446256814376,780,770,0.01282051282051282,0.6285714285714286
scidocs,task1_larger,50,e48e9cf407af2694ecfefd441c2c28faffdf0835,tfidf,50,43,0.86,1225,903,0.7371428571428571,0,0.0,0.26285714285714284,0.31006503110420053,903,335,0.6290143964562569,0.27346938775510204
scidocs,task1_larger,50,e48e9cf407af2694ecfefd441c2c28faffdf0835,minilm,50,33,0.66,1225,528,0.4310204081632653,0,0.0,0.5689795918367347,0.2669735147920446,528,283,0.4640151515151515,0.2310204081632653
scidocs,task1_larger,50,065985d4d0854c51f52ad7a7507b267d9b88ab1c,bm25,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.004057446256814376,630,620,0.015873015873015872,0.5061224489795918
scidocs,task1_larger,50,065985d4d0854c51f52ad7a7507b267d9b88ab1c,tfidf,50,44,0.88,1225,946,0.7722448979591837,0,0.0,0.22775510204081634,0.31006503110420053,946,217,0.7706131078224101,0.17714285714285713
scidocs,task1_larger,50,065985d4d0854c51f52ad7a7507b267d9b88ab1c,minilm,50,25,0.5,1225,300,0.24489795918367346,0,0.0,0.7551020408163265,0.2669735147920446,300,120,0.6,0.09795918367346938
scidocs,task1_larger,50,44a56dc083e3e2b07f11aae29c1ee560f46efa4a,bm25,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.004057446256814376,741,729,0.016194331983805668,0.5951020408163266
scidocs,task1_larger,50,44a56dc083e3e2b07f11aae29c1ee560f46efa4a,tfidf,50,40,0.8,1225,780,0.636734693877551,0,0.0,0.363265306122449,0.31006503110420053,780,330,0.5769230769230769,0.2693877551020408
scidocs,task1_larger,50,44a56dc083e3e2b07f11aae29c1ee560f46efa4a,minilm,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.2669735147920446,276,148,0.463768115942029,0.12081632653061225
scidocs,task1_larger,50,3b198869df03d98b81c0c882753845a3bca36c63,bm25,50,41,0.82,1225,820,0.6693877551020408,0,0.0,0.3306122448979592,0.004057446256814376,820,802,0.02195121951219512,0.6546938775510204
scidocs,task1_larger,50,3b198869df03d98b81c0c882753845a3bca36c63,tfidf,50,42,0.84,1225,861,0.7028571428571428,0,0.0,0.29714285714285715,0.31006503110420053,861,139,0.8385598141695703,0.11346938775510204
scidocs,task1_larger,50,3b198869df03d98b81c0c882753845a3bca36c63,minilm,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.2669735147920446,465,209,0.5505376344086022,0.17061224489795918
scidocs,task1_larger,50,9a7e12ef462e779263ee3f2dd415d2d21233f15d,bm25,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.004057446256814376,741,729,0.016194331983805668,0.5951020408163266
scidocs,task1_larger,50,9a7e12ef462e779263ee3f2dd415d2d21233f15d,tfidf,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.31006503110420053,595,52,0.9126050420168067,0.04244897959183674
scidocs,task1_larger,50,9a7e12ef462e779263ee3f2dd415d2d21233f15d,minilm,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.2669735147920446,276,116,0.5797101449275363,0.0946938775510204
scidocs,task1_larger,50,76dac031066a95715a3b116eb2094ec9bdd15171,bm25,50,36,0.72,1225,630,0.5142857142857142,0,0.0,0.4857142857142857,0.004057446256814376,630,613,0.026984126984126985,0.5004081632653061
scidocs,task1_larger,50,76dac031066a95715a3b116eb2094ec9bdd15171,tfidf,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.31006503110420053,741,266,0.6410256410256411,0.21714285714285714
scidocs,task1_larger,50,76dac031066a95715a3b116eb2094ec9bdd15171,minilm,50,21,0.42,1225,210,0.17142857142857143,0,0.0,0.8285714285714286,0.2669735147920446,210,91,0.5666666666666667,0.07428571428571429
scidocs,task1_larger,50,26ebc1b9e21db68d5abf01acd2a0c38d260c65a1,bm25,50,39,0.78,1225,741,0.6048979591836735,0,0.0,0.39510204081632655,0.004057446256814376,741,734,0.009446693657219974,0.5991836734693877
scidocs,task1_larger,50,26ebc1b9e21db68d5abf01acd2a0c38d260c65a1,tfidf,50,41,0.82,1225,820,0.6693877551020408,0,0.0,0.3306122448979592,0.31006503110420053,820,269,0.6719512195121952,0.21959183673469387
scidocs,task1_larger,50,26ebc1b9e21db68d5abf01acd2a0c38d260c65a1,minilm,50,31,0.62,1225,465,0.3795918367346939,0,0.0,0.6204081632653061,0.2669735147920446,465,151,0.6752688172043011,0.12326530612244897
scidocs,task1_larger,50,a1be02429ab4ec852656f8833c3160f4592cc547,bm25,50,32,0.64,1225,496,0.4048979591836735,0,0.0,0.5951020408163266,0.004057446256814376,496,486,0.020161290322580645,0.396734693877551
scidocs,task1_larger,50,a1be02429ab4ec852656f8833c3160f4592cc547,tfidf,50,35,0.7,1225,595,0.4857142857142857,0,0.0,0.5142857142857142,0.31006503110420053,595,49,0.9176470588235294,0.04
scidocs,task1_larger,50,a1be02429ab4ec852656f8833c3160f4592cc547,minilm,50,24,0.48,1225,276,0.2253061224489796,0,0.0,0.7746938775510204,0.2669735147920446,276,124,0.5507246376811594,0.10122448979591837
